category id,gene,locus tag,category1,category2,category3,category4,category5
SW 1.3.1.1,BSU_26610,yrkA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Magnesium uptake/ efflux,
SW 1.3.1.1,BSU_07610,citM,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Magnesium uptake/ efflux,
SW 1.3.1.1,BSU_24750,yqhB,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Magnesium uptake/ efflux,
SW 1.3.1.2,BSU_02760,natB,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31620,mrpC,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_09680,nhaC,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31650,mrpF,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31640,mrpE,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31610,mrpB,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_33420,nhaK,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31630,mrpD,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31660,mrpG,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_02750,natA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_31600,mrpA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.2,BSU_02740,natR,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Sodium uptake/ export,
SW 1.3.1.3,BSU_09870,khtS,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_09860,khtT,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_31100,ktrB,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_04320,kimA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_11640,cpaA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_14510,ktrC,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_13500,ktrD,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_31090,ktrA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_31322,yugO,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.3,BSU_09850,khtU,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Potassium uptake/ export,
SW 1.3.1.4,BSU_15650,yloB,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Metal ion homeostasis/ Other,
SW 1.3.1.4,BSU_07200,yetJ,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Metal ion homeostasis/ Other,
SW 1.3.1.4,BSU_07920,chaA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Metal ion homeostasis/ Other,
SW 1.3.1.4,BSU_24740,corA,Cellular processes,Homeostasis,"Metal ion homeostasis (K, Na, Ca, Mg)",Metal ion homeostasis/ Other,
SW 1.3.2.1,BSU_10600,yhjQ,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.1,BSU_03950,ycnJ,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.1,BSU_33510,copZ,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.1,BSU_33500,copA,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.1,BSU_33520,csoR,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.1,BSU_03960,ycnK,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Copper,
SW 1.3.2.2,BSU_02920,yceF,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_24520,mntR,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_13440,ykoY,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_04360,mntH,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_30750,mntC,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_30770,mntA,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_06320,mneS,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_05470,mneP,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_30760,mntB,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.2,BSU_30740,mntD,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Manganese,
SW 1.3.2.3,BSU_02860,znuC,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_25100,zur,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_26650,czcD,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_02850,znuA,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_02870,znuB,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_03360,zagA,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_19120,czrA,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.3,BSU_26830,zinT,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Zinc,
SW 1.3.2.4,BSU_33390,yvgM,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Trace metals/ Other,
SW 1.3.2.4,BSU_26640,czcO,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Trace metals/ Other,
SW 1.3.2.4,BSU_33380,yvgL,Cellular processes,Homeostasis,"Trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)",Trace metals/ Other,
SW 1.3.3.1,BSU_32940,yusV,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_01630,feuA,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_08460,yfhA,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_10330,yhfQ,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_07490,fecF,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_39610,yxeB,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_33310,fhuB,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_03800,fpbN,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_03830,fpbQ,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_08450,yfiZ,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_33290,fhuC,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_33300,fhuG,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_01620,feuB,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_03820,fpbP,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_07510,fecD,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_07520,fecC,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_33320,fhuD,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_08440,yfiY,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_01610,feuC,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_03810,fpbO,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.1,BSU_07500,fecE,Cellular processes,Homeostasis,Acquisition of iron,ABC transporters for the uptake of iron/ siderophores,
SW 1.3.3.2,BSU_38270,efeO,Cellular processes,Homeostasis,Acquisition of iron,Elemental iron transport system,
SW 1.3.3.2,BSU_38260,efeB,Cellular processes,Homeostasis,Acquisition of iron,Elemental iron transport system,
SW 1.3.3.2,BSU_38280,efeU,Cellular processes,Homeostasis,Acquisition of iron,Elemental iron transport system,
SW 1.3.3.3,BSU_32010,besA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_29830,ytpQ,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_31970,dhbB,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_35070,yvmC,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_16825,ymfD,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_31960,dhbF,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_07150,hmoA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_10100,hmoB,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_35080,pchR,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_01640,btr,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_04536,fbpA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_35060,cypX,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_32000,dhbA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_32990,mrgA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_30650,dps,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_23520,fur,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,new_2316227_2316424_c,fbpC,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_01600,ybbA,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_04530,fbpB,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_31980,dhbE,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.3.3,BSU_31990,dhbC,Cellular processes,Homeostasis,Acquisition of iron,Acquisition of iron / Other,
SW 1.3.4,BSU_30520,ytoA,Cellular processes,Homeostasis,Acquisition of iron/ based on similarity,,
SW 1.3.5,BSU_09680,nhaC,Cellular processes,Homeostasis,PH homeostasis,,
SW 2.1.1,BSU_37310,fnr,Metabolism,Electron transport and ATP synthesis,Regulators of electron transport,,
SW 2.1.1,BSU_05970,rex,Metabolism,Electron transport and ATP synthesis,Regulators of electron transport,,
SW 2.1.1,BSU_37290,arfM,Metabolism,Electron transport and ATP synthesis,Regulators of electron transport,,
SW 2.1.1,BSU_23120,resD,Metabolism,Electron transport and ATP synthesis,Regulators of electron transport,,
SW 2.1.1,BSU_23110,resE,Metabolism,Electron transport and ATP synthesis,Regulators of electron transport,,
SW 2.1.2.1,BSU_30710,ythA,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_14910,ctaE,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_14920,ctaF,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38740,cydC,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_14890,ctaC,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38150,qoxC,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_30720,ythB,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38140,qoxD,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_14930,ctaG,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38760,cydA,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38160,qoxB,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_21750,sco,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38170,qoxA,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_14900,ctaD,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38730,cydD,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.1,BSU_38750,cydB,Metabolism,Electron transport and ATP synthesis,Respiration,Terminal oxidases,
SW 2.1.2.2,BSU_37270,narH,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_37250,narI,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_37280,narG,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_37260,narJ,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_38060,ywcJ,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_03280,nasF,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_37320,narK,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_03300,nasD,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.2,BSU_03290,nasE,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration,
SW 2.1.2.3,BSU_19390,yojN,Metabolism,Electron transport and ATP synthesis,Respiration,Anaerobic respiration/based on similarity,
SW 2.1.2.4,BSU_22550,qcrB,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_23130,resC,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_25190,cccA,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_22560,qcrA,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_35270,cccB,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_17930,ccdA,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_23140,resB,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_22540,qcrC,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_12290,ndh,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_23150,resA,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.2.4,BSU_01830,ndhF,Metabolism,Electron transport and ATP synthesis,Respiration,Respiration/ other,
SW 2.1.3,BSU_27170,fatR,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_18030,tlp,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_28530,etfB,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_27160,yrhJ,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_20030,yosR,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_14170,ykuP,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_38110,nfrA,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_13040,hmp,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_34790,trxB,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_12210,yjiB,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
SW 2.1.3,BSU_28520,etfA,Metabolism,Electron transport and ATP synthesis,Electron transport/ other,,
