tree order,major taxonomic family/ species name for non-Firmicutes,Firmicutes taxonomic order/ non-Firmicutes phylum,Accession,Sanger accession,environment,sporulation signature score %,presence spo0A,spore-former characterisation,genome size,ethanol resistance,Erysipelotrichaceae experiments,,,,
162,Bacillaceae,Bacillales,GCF_001591585.1,,non-host associated,71.21212121,1,1,5182226,,,,,,
163,Bacillaceae,Bacillales,GCF_000473245.1 ,,gut,71.21212121,1,1,4954496,,,,,,
165,Bacillaceae,Bacillales,GCF_000986785.1,,non-host associated,71.21212121,1,1,5268470,,,,,,
166,Bacillaceae,Bacillales,GCF_000934845.1,,non-host associated,71.21212121,1,1,3965081,,,,,,
169,Bacillaceae,Bacillales,GCF_001273955.1,,non-host associated,71.21212121,1,1,4683407,,,,,,
170,Bacillaceae,Bacillales,GCF_000426085.1,,non-host associated,71.21212121,1,1,5463698,,,,,,
172,Bacillaceae,Bacillales,GCF_000759675.1,,non-host associated,71.21212121,1,1,6478534,,,,,,
173,Bacillaceae,Bacillales,GCF_000508325.2,,non-host associated,71.21212121,1,1,5377426,,,,,,
175,Bacillaceae,Bacillales,GCF_000752035.1,,gut,71.21212121,1,1,4381411,,,,,,
178,Bacillaceae,Bacillales,GCF_000820865.1,,gut,71.21212121,1,1,4990145,,,,,,
190,Bacillaceae,Bacillales,GCF_000285535.1,,gut,71.21212121,1,1,4685612,,,,,,
195,Bacillaceae,Bacillales,GCF_001591565.1,,non-host associated,71.21212121,1,1,3971396,,,,,,
229,Amphibacillaceae,Bacillales,GCF_000709085.1,,non-host associated,71.21212121,1,1,3096696,,,,,,
260,Bacilliaceae_D,Bacillales,GCF_000334155.1,,non-host associated,71.21212121,1,1,3920615,,,,,,
263,Bacilliaceae_D,Bacillales,GCF_001310375.1,,non-host associated,71.21212121,1,1,4879112,,,,,,
297,Thermoactinomycetaceae,Bacillales,GCF_001187615.1,,non-host associated,71.21212121,1,1,2494734,,,,,,
308,Brevibacillaceae,Bacillales,GCF_000503775.1,,non-host associated,71.21212121,1,1,5638108,,,,,,
312,Paenibacillaceae,Bacillales,GCF_000739915.1,,non-host associated,71.21212121,1,1,6539461,,,,,,
314,Paenibacillaceae,Bacillales,GCF_001457415.1,,gut,71.21212121,1,1,5351066,,,,,,
315,Paenibacillaceae,Bacillales,GCF_000455485.1,,non-host associated,71.21212121,1,1,5638960,,,,,,
316,Paenibacillaceae,Bacillales,GCF_000380965.1,,non-host associated,71.21212121,1,1,5767970,,,,,,
318,Paenibacillaceae,Bacillales,GCF_000829455.1,,gut,71.21212121,1,1,6956550,,,,,,
321,Paenibacillaceae,Bacillales,GCF_000285515.1,,non-host associated,71.21212121,1,1,5586655,,,,,,
327,Paenibacillaceae,Bacillales,GCF_000455265.1,,non-host associated,71.21212121,1,1,5665898,,,,,,
336,Paenibacillaceae,Bacillales,GCF_000787385.1,,non-host associated,71.21212121,1,1,5938481,,,,,,
343,Paenibacillaceae,Bacillales,GCF_001273905.1,,non-host associated,71.21212121,1,1,7496074,,,,,,
349,Paenibacillaceae,Bacillales,GCF_000283315.1,,non-host associated,71.21212121,1,1,7047393,,,,,,
350,Paenibacillaceae,Bacillales,GCF_000442535.1,,other host associated,71.21212121,1,1,6478182,,,,,,
361,Paenibacillaceae,Bacillales,GCF_001275645.1,,non-host associated,71.21212121,1,1,6534471,,,,,,
709,Desulfitobacteriaceae,Clostridiales,GCF_000010045.1,,non-host associated,71.21212121,1,1,5809357,,,,,,
710,Desulfitobacteriaceae,Clostridiales,GCF_000238035.1,,gut,71.21212121,1,1,5280947,,,,,,
717,Moorellaceae,Clostridiales,GCF_001594015.1,,non-host associated,71.21212121,1,1,3049872,,,,,,
882,Clostridiaceae,Clostridiales,GCF_001440545.1,,non-host associated,71.21212121,1,1,2459707,,,,,,
887,Clostridiaceae,Clostridiales,GCF_001263795.1,,non-host associated,71.21212121,1,1,3711405,,,,,,
890,Clostridiaceae,Clostridiales,GCF_001243045.1,,gut,71.21212121,1,1,2585207,,,,,,
894,Clostridiaceae,Clostridiales,GCF_000246895.1,,non-host associated,71.21212121,1,1,4036573,,,,,,
895,Clostridiaceae,Clostridiales,GCF_000686725.1,,non-host associated,71.21212121,1,1,4663535,,,,,,
897,Clostridiaceae,Clostridiales,GCF_000816675.1,,non-host associated,71.21212121,1,1,4821616,,,,,,
899,Clostridiaceae,Clostridiales,GCF_000612845.1,,gut,71.21212121,1,1,4507610,,,,,,
914,Clostridiaceae,Clostridiales,ERR2221328,20298_2#59,gut,71.21212121,1,1,3351240,,,,,,
915,Clostridiaceae,Clostridiales,ERR1203929,18048_1#46,gut,71.21212121,1,1,3300808,,,,,,
916,Clostridiaceae,Clostridiales,ERR2221290,20298_2#12,gut,71.21212121,1,1,3449057,,,,,,
917,Clostridiaceae,Clostridiales,ERR1204026,18048_2#49,gut,71.21212121,1,1,3291880,,,,,,
924,Clostridiaceae,Clostridiales,GCF_900168365.1,,other host associated,71.21212121,1,1,2814526,,,,,,
930,Clostridiaceae,Clostridiales,ERR1022372,13470_2#75,gut,71.21212121,1,1,3507083,,,,,,
932,Clostridiaceae,Clostridiales,ERR2221238,15841_8#92,gut,71.21212121,1,1,4029717,,,,,,
933,Clostridiaceae,Clostridiales,GCF_000320405.1,,gut,71.21212121,1,1,3612712,,,,,,
946,Clostridiaceae,Clostridiales,GCF_000340885.1 ,,non-host associated,71.21212121,1,1,6623548,,,,,,
1053,Lachnospiraceae,Clostridiales,GCF_001282685.1,,gut,71.21212121,1,1,4654897,,,,,,
1130,Lachnospiraceae,Clostridiales,ERR2221151,12718_7#44,gut,71.21212121,1,1,5799730,,,,,,
1139,Lachnospiraceae,Clostridiales,ERR1022308,13414_6#34,gut,71.21212121,1,1,7095852,isolate cultured after ethanol exposure,,,,,
1140,Lachnospiraceae,Clostridiales,ERR171267,8080_1#78,gut,71.21212121,1,1,7470180,,,,,,
1142,Lachnospiraceae,Clostridiales,ERR1022430,14207_7#39,gut,71.21212121,1,1,6872278,isolate cultured after ethanol exposure,,,,,
1145,Lachnospiraceae,Clostridiales,ERR1022353,13470_2#56,gut,71.21212121,1,1,6310517,isolate cultured after ethanol exposure,,,,,
1291,Lachnospiraceae,Clostridiales,ERR2221278,20287_6#88,gut,71.21212121,1,1,5616693,,,,,,
1292,Lachnospiraceae,Clostridiales,ERR1022433,14207_7#42,gut,71.21212121,1,1,5978205,cultured from ethanol treated faeces,,,,,
131,Bacillaceae,Bacillales,GCF_001183975.1,,non-host associated,72.72727273,1,1,4404410,,,,,,
132,Bacillaceae,Bacillales,GCF_000829555.1,,non-host associated,72.72727273,1,1,4131605,,,,,,
138,Bacillaceae,Bacillales,GCF_001431195.1,,non-host associated,72.72727273,1,1,5086158,,,,,,
152,Bacillaceae,Bacillales,GCF_001183965.1,,non-host associated,72.72727273,1,1,4223473,,,,,,
158,Bacillaceae,Bacillales,ERR2221243,17138_5#75,non-host associated,72.72727273,1,1,5958124,,,,,,
167,Bacillaceae,Bacillales,GCF_000517385.1,,non-host associated,72.72727273,1,1,4437396,,,,,,
171,Bacillaceae,Bacillales,GCF_000482325.1,,non-host associated,72.72727273,1,1,5695344,,,,,,
176,Bacillaceae,Bacillales,GCF_000307875.1,,non-host associated,72.72727273,1,1,5460761,,,,,,
177,Bacillaceae,Bacillales,GCF_000686805.1,,non-host associated,72.72727273,1,1,6534450,,,,,,
181,Bacillaceae,Bacillales,GCF_001420605.1,,non-host associated,72.72727273,1,1,5202863,,,,,,
261,Bacilliaceae_D,Bacillales,GCF_000155915.2,,non-host associated,72.72727273,1,1,3914127,,,,,,
320,Paenibacillaceae,Bacillales,GCF_000422905.1,,non-host associated,72.72727273,1,1,8325018,,,,,,
329,Paenibacillaceae,Bacillales,GCF_000403375.2,,non-host associated,72.72727273,1,1,4829134,,,,,,
334,Paenibacillaceae,Bacillales,GCF_000757885.1,,non-host associated,72.72727273,1,1,6088676,,,,,,
357,Paenibacillaceae,Bacillales,GCF_000381905.1,,non-host associated,72.72727273,1,1,6410076,,,,,,
363,Paenibacillaceae,Bacillales,GCF_000204455.1,,gut,72.72727273,1,1,7065979,,,,,,
713,Desulfitobacteriaceae,Clostridiales,GCF_000244895.1,,non-host associated,72.72727273,1,1,5755025,,,,,,
787,Caldisalinibacteraceae,Clostridiales,GCF_000387765.1,,non-host associated,72.72727273,1,1,2834818,,,,,,
788,Caloranaerobacteraceae,Clostridiales,GCF_001316435.1,,non-host associated,72.72727273,1,1,2299603,,,,,,
888,Clostridiaceae,Clostridiales,GCF_000392375.2,,non-host associated,72.72727273,1,1,3007288,,,,,,
889,Clostridiaceae,Clostridiales,ERR2221383,20298_3#52,gut,72.72727273,1,1,3310946,,,,,,
898,Clostridiaceae,Clostridiales,GCF_000285575.1,,gut,72.72727273,1,1,3935862,,,,,,
900,Clostridiaceae,Clostridiales,ERR2221361,20298_3#26,gut,72.72727273,1,1,3580863,,,,,,
918,Clostridiaceae,Clostridiales,GCF_000243175.1,,gut,72.72727273,1,1,3519876,,,,,,
919,Clostridiaceae,Clostridiales,GCF_000009685.1 ,,gut,72.72727273,1,1,3074738,,,,,,
923,Clostridiaceae,Clostridiales,ERR1022470,14207_7#79,gut,72.72727273,1,1,3137655,,,,,,
936,Clostridiaceae,Clostridiales,GCF_000469625.2,,gut,72.72727273,1,1,4749050,,,,,,
945,Clostridiaceae,Clostridiales,GCF_000016965.1 ,,gut,72.72727273,1,1,6086357,,,,,,
991,Ruminococcaceae,Clostridiales,GCF_000239295.1,,gut,72.72727273,1,1,3877317,,,,,,
1131,Lachnospiraceae,Clostridiales,GCF_000233515.1,,gut,72.72727273,1,1,5523086,,,,,,
1132,Lachnospiraceae,Clostridiales,ERR171274,8080_1#85,gut,72.72727273,1,1,4928194,,,,,,
1133,Lachnospiraceae,Clostridiales,ERR1022380,13470_2#83,gut,72.72727273,1,1,4806002,isolate cultured after ethanol exposure,,,,,
1141,Lachnospiraceae,Clostridiales,GCF_000371445.1,,gut,72.72727273,1,1,6962921,,,,,,
139,Bacillaceae,Bacillales,GCF_001375535.1,,gut,74.24242424,1,1,4647426,,,,,,
154,Bacillaceae,Bacillales,GCF_000380245.2,,other host associated,74.24242424,1,1,5522123,,,,,,
161,Bacillaceae,Bacillales,GCF_001439625.1,,non-host associated,74.24242424,1,1,4980120,,,,,,
164,Bacillaceae,Bacillales,GCF_001420595.1,,non-host associated,74.24242424,1,1,5404201,,,,,,
303,Aneurinibacillaceae,Bacillales,GCF_001274715.1,,non-host associated,74.24242424,1,1,6454823,,,,,,
304,Aneurinibacillaceae,Bacillales,GCF_000466385.1,,gut,74.24242424,1,1,5391540,,,,,,
317,Paenibacillaceae,Bacillales,GCF_000612225.1,,non-host associated,74.24242424,1,1,7650246,,,,,,
319,Paenibacillaceae,Bacillales,GCF_000686845.1,,non-host associated,74.24242424,1,1,7484419,,,,,,
352,Paenibacillaceae,Bacillales,GCF_000374845.1,,non-host associated,74.24242424,1,1,6467406,,,,,,
356,Paenibacillaceae,Bacillales,GCF_000374825.1,,non-host associated,74.24242424,1,1,4883440,,,,,,
360,Paenibacillaceae,Bacillales,GCF_000024685.1,,non-host associated,74.24242424,1,1,7223405,,,,,,
362,Paenibacillaceae,Bacillales,GCF_000230915.1,,non-host associated,74.24242424,1,1,6919410,,,,,,
718,Thermacetogeniaceae,Clostridiales,GCF_000946815.1,,non-host associated,74.24242424,1,1,3219849,,,,,,
720,Desulfitibacteraceae,Clostridiales,GCF_000620305.1,,non-host associated,74.24242424,1,1,4413767,,,,,,
778,Caldicellulosiruptoraceae,Clostridiales,GCF_000427425.1,,non-host associated,74.24242424,1,1,2540214,,,,,,
831,Thermotaleaceae,Clostridiales,GCF_001282725.1,,gut,74.24242424,1,1,3555157,,,,,,
878,Clostridiaceae,Clostridiales,GCF_001047375.1,,non-host associated,74.24242424,1,1,2780629,,,,,,
879,Clostridiaceae,Clostridiales,GCF_000601455.1,,non-host associated,74.24242424,1,1,2940751,,,,,,
883,Clostridiaceae,Clostridiales,GCF_001317355.1,,rumen,74.24242424,1,1,4585763,,,,,,
884,Clostridiaceae,Clostridiales,GCF_000619945.1,,rumen,74.24242424,1,1,4830920,,,,,,
896,Clostridiaceae,Clostridiales,GCF_000008765.1,,non-host associated,74.24242424,1,1,3997180,,,,,,
906,Clostridiaceae,Clostridiales,GCF_000703125.1,,non-host associated,74.24242424,1,1,3111296,,,,,,
922,Clostridiaceae,Clostridiales,ERR1022421,14207_7#30,gut,74.24242424,1,1,3194093,,,,,,
935,Clostridiaceae,Clostridiales,ERR1022316,13414_6#42,gut,74.24242424,1,1,3913447,,,,,,
941,Clostridiaceae,Clostridiales,20298_3#45,20298_3#45,gut,74.24242424,1,1,4884290,,,,,,
947,Clostridiaceae,Clostridiales,GCF_000230835.1,,non-host associated,74.24242424,1,1,6585212,,,,,,
990,Ruminococcaceae,Clostridiales,ERR2221213,14207_6#15,gut,74.24242424,1,1,4097029,,,,,,
992,Ruminococcaceae,Clostridiales,ERR171275,8080_1#86,gut,74.24242424,1,1,3729597,,,,,,
993,Ruminococcaceae,Clostridiales,ERR2221305,20298_2#28,gut,74.24242424,1,1,4097352,,,,,,
994,Ruminococcaceae,Clostridiales,ERR1022446,14207_7#55,gut,74.24242424,1,1,4183655,,,,,,
995,Ruminococcaceae,Clostridiales,GCF_000760655.1,,gut,74.24242424,1,1,4395308,,,,,,
996,Ruminococcaceae,Clostridiales,GCF_000466445.2,,gut,74.24242424,1,1,4452428,,,,,,
997,Ruminococcaceae,Clostridiales,ERR1022406,14207_7#15,gut,74.24242424,1,1,5072064,,,,,,
998,Ruminococcaceae,Clostridiales,GCF_000242155.1,,gut,74.24242424,1,1,5716258,,,,,,
1149,Lachnospiraceae,Clostridiales,GCF_000154365.1,,gut,74.24242424,1,1,6666312,,,,,,
1150,Lachnospiraceae,Clostridiales,GCF_000371705.1,,gut,74.24242424,1,1,6473603,,,,,,
721,uncharacterised family,Clostridiales,GCF_000746025.1,,non-host associated,75.75757576,1,1,3710278,,,,,,
786,Clostridiisalibacteraceae,Clostridiales,GCF_000620125.1,,non-host associated,75.75757576,1,1,3295183,,,,,,
792,Tepidimicrobiaceae,Clostridiales,GCF_000511955.1,,non-host associated,75.75757576,1,1,3270309,,,,,,
793,Tepidimicrobiaceae,Clostridiales,GCF_001282665.1,,gut,75.75757576,1,1,3625835,,,,,,
845,Peptostreptococcaceae,Clostridiales,GCF_000621485.1,,non-host associated,75.75757576,1,1,4090528,,,,,,
885,Clostridiaceae,Clostridiales,GCF_000765165.1,,non-host associated,75.75757576,1,1,3915166,,,,,,
904,Clostridiaceae,Clostridiales,GCF_000686705.1,,non-host associated,75.75757576,1,1,4169307,,,,,,
907,Clostridiaceae,Clostridiales,GCF_000753355.1,,gut,75.75757576,1,1,3812727,,,,,,
937,Clostridiaceae,Clostridiales,ERR171270,8080_1#81,gut,75.75757576,1,1,3544541,,,,,,
938,Clostridiaceae,Clostridiales,GCF_000424025.1,,gut,75.75757576,1,1,3615807,,,,,,
939,Clostridiaceae,Clostridiales,ERR1022373,13470_2#76,gut,75.75757576,1,1,3657603,,,,,,
940,Clostridiaceae,Clostridiales,GCF_001458595.1,,gut,75.75757576,1,1,4789139,,,,,,
952,Ruminococcaceae,Clostridiales,GCF_000521465.1,,non-host associated,75.75757576,1,1,3972331,,,,,,
953,Ruminococcaceae,Clostridiales,GCF_000237085.1,,non-host associated,75.75757576,1,1,4967646,,,,,,
954,Ruminococcaceae,Clostridiales,GCF_000179595.2,,non-host associated,75.75757576,1,1,6249032,,,,,,
955,Ruminococcaceae,Clostridiales,GCF_000350485.1,,non-host associated,75.75757576,1,1,6522823,,,,,,
130,Bacillaceae,Bacillales,GCF_000812025.2,,non-host associated,77.27272727,1,1,3869313,,,,,,
283,Caldalkalibacillaceae,Bacillales,GCF_000615945.1,,non-host associated,77.27272727,1,1,4610228,,,,,,
791,Sporanaerobacteraceae,Clostridiales,GCF_000751555.1,,gut,77.27272727,1,1,3249917,,,,,,
876,Clostridiaceae,Clostridiales,GCF_000526435.1,,gut,77.27272727,1,1,2770465,,,,,,
886,Clostridiaceae,Clostridiales,GCF_000466585.1,,oral,77.27272727,1,1,4843985,,,,,,
934,Clostridiaceae,Clostridiales,ERR1022468,14207_7#77,gut,77.27272727,1,1,3911850,,,,,,
942,Clostridiaceae,Clostridiales,ERR2221146,12718_7#39,gut,77.27272727,1,1,4643444,,,,,,
943,Clostridiaceae,Clostridiales,GCF_000182605.1,,gut,77.27272727,1,1,4758422,,,,,,
944,Clostridiaceae,Clostridiales,ERR171264,8080_1#75,gut,77.27272727,1,1,4747423,,,,,,
956,Ruminococcaceae,Clostridiales,GCF_000175795.2,,non-host associated,77.27272727,1,1,4997222,,,,,,
957,Ruminococcaceae,Clostridiales,GCF_000526495.1,,non-host associated,77.27272727,1,1,4544175,,,,,,
1052,Lachnospiraceae,Clostridiales,GCF_001466305.1,,non-host associated,77.27272727,1,1,2582180,,,,,,
789,Caloranaerobacteraceae,Clostridiales,GCF_000761095.1,,non-host associated,78.78787879,1,1,2464379,,,,,,
891,Clostridiaceae,Clostridiales,GCF_001276215.1,,gut,78.78787879,1,1,3748705,,,,,,
925,Clostridiaceae,Clostridiales,ERR2221152,12718_7#45,gut,78.78787879,1,1,3962868,,,,,,
926,Clostridiaceae,Clostridiales,ERR2221381,20298_3#50,gut,78.78787879,1,1,3998114,,,,,,
928,Clostridiaceae,Clostridiales,GCF_000158375.2,,gut,78.78787879,1,1,3871313,,,,,,
790,Gottschalkiaceae,Clostridiales,GCF_001190785.1,,non-host associated,80.3030303,1,1,3453962,,,,,,
903,Clostridiaceae,Clostridiales,GCF_000424205.1,,rumen,80.3030303,1,1,3597660,,,,,,
905,Clostridiaceae,Clostridiales,GCF_000820705.1,,gut,80.3030303,1,1,3620163,,,,,,
951,Ruminococcaceae,Clostridiales,GCF_001262605.1,,non-host associated,80.3030303,1,1,6993463,,,,,,
892,Clostridiaceae,Clostridiales,GCF_000063585.1,,non-host associated,81.81818182,1,1,3942445,,,,,,
893,Clostridiaceae,Clostridiales,GCF_000155085.1,,gut,81.81818182,1,1,4170496,,,,,,
870,Peptostreptococcaceae,Clostridiales,GCF_000686145.1,,non-host associated,83.33333333,1,1,3643210,,,,,,
871,Peptostreptococcaceae,Clostridiales,GCF_000444095.1,,non-host associated,83.33333333,1,1,3631610,,,,,,
872,Peptostreptococcaceae,Clostridiales,ERR1022465,14207_7#74,gut,83.33333333,1,1,3202984,isolate cultured after ethanol exposure,,,,,
927,Clostridiaceae,Clostridiales,GCF_000401215.1,,non-host associated,83.33333333,1,1,4049918,,,,,,
868,Peptostreptococcaceae,Clostridiales,ERR1022375,13470_2#78,gut,84.84848485,1,1,3447320,isolate cultured after ethanol exposure,,,,,
864,Peptostreptococcaceae,Clostridiales,ERR2221319,20298_2#47,non-host associated,86.36363636,1,1,3902857,,,,,,
867,Peptostreptococcaceae,Clostridiales,ERR2221096,11861_6#55,gut,86.36363636,1,1,3275473,,,,,,
869,Peptostreptococcaceae,Clostridiales,GCF_000499525.1,,gut,86.36363636,1,1,3798144,,,,,,
873,Peptostreptococcaceae,Clostridiales,GCF_000452245.2,,gut,86.36363636,1,1,3669825,,,,,,
874,Peptostreptococcaceae,Clostridiales,ERR2221219,14670_1#64,gut,86.36363636,1,1,3731292,,,,,,
875,Peptostreptococcaceae,Clostridiales,ERR2221119,12718_7#9,gut,86.36363636,1,1,3704125,,,,,,
861,Peptostreptococcaceae,Clostridiales,GCF_000154445.1,,gut,87.87878788,1,1,3021398,,,,,,
862,Peptostreptococcaceae,Clostridiales,ERR1022418,14207_7#27,gut,87.87878788,1,1,3194077,cultured from ethanol treated faeces,,,,,
863,Peptostreptococcaceae,Clostridiales,GCF_001078415.1,,gut,87.87878788,1,1,3082781,,,,,,
866,Peptostreptococcaceae,Clostridiales,ERR2221120,12718_7#10,gut,87.87878788,1,1,3998081,,,,,,
865,Peptostreptococcaceae,Clostridiales,GCF_000373865.1,,non-host associated,89.39393939,1,1,3993563,,,,,,
854,Peptostreptococcaceae,Clostridiales,GCF_000687955.1,,gut,92.42424242,1,1,3074187,,,,,,
855,Peptostreptococcaceae,Clostridiales,GCF_000009205.2 ,,gut,95.45454545,1,1,4351543,,,,,,
856,Peptostreptococcaceae,Clostridiales,GCF_000235905.1,,gut,95.45454545,1,1,4073436,,,,,,
857,Peptostreptococcaceae,Clostridiales,GCF_000164655.1,,gut,95.45454545,1,1,3926474,,,,,,
858,Peptostreptococcaceae,Clostridiales,GCF_000164175.1,,gut,95.45454545,1,1,4089124,,,,,,
859,Peptostreptococcaceae,Clostridiales,ERR1204032,18048_2#55,gut,95.45454545,1,1,4192934,,,,,,
860,Peptostreptococcaceae,Clostridiales,ERR2221225,15841_8#64,gut,95.45454545,1,1,4145333,isolate cultured after ethanol exposure,,,,,
