refseq.id.x,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral replication genes,Viral genes with unknown function,Viral hypothetical genes,Viral genes with host benefits,Viral structure genes,Viral genes with viral benefits,virus.tax.id,virus.name,virus.lineage,refseq.id.y,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family,genus.etc,pmid,evidence,sample.type,source.organism,spor_host
NC_015280,0,FALSE,0,217,8,17,FALSE,0.041474654,22,151,16,20,5,3,445700,Prochlorococcus phage P-HM1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eurybiavirus; unclassified Eurybiavirus,NC_015280,NA,NA,NA,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus; Prochlorococcus marinus subsp. pastoris,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae,Prochlorococcus; Prochlorococcus marinus; Prochlorococcus marinus subsp. pastoris,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015281,0,FALSE,0,212,6,14,FALSE,0.070754717,22,132,27,24,5,2,445683,Synechococcus phage S-ShM2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Ahtivirus; Synechococcus virus SShM2,NC_015281,NA,NA,NA,84588,Synechococcus sp. WH 8102,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015282,0,FALSE,0,223,4,21,FALSE,0.080717489,20,149,20,27,6,1,444859,Synechococcus phage S-SM1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Thetisvirus; Synechococcus virus SSM1,NC_015282,NA,NA,NA,166310,Synechococcus sp. WH 6501,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015283,0,FALSE,0,225,6,17,FALSE,0.062222222,21,152,21,23,6,2,444862,Prochlorococcus phage P-RSM4,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Thaumasvirus; unclassified Thaumasvirus,NC_015283,NA,NA,NA,59922,Prochlorococcus marinus str. MIT 9303,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae,Prochlorococcus; Prochlorococcus marinus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015284,0,FALSE,0,219,6,15,FALSE,0.04109589,22,152,18,19,5,3,445696,Prochlorococcus phage P-HM2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eurybiavirus; unclassified Eurybiavirus,NC_015284,NA,NA,NA,59919,Prochlorococcus marinus subsp. pastoris str. CCMP1986,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus; Prochlorococcus marinus subsp. pastoris,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae,Prochlorococcus; Prochlorococcus marinus; Prochlorococcus marinus subsp. pastoris,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015285,0,FALSE,0,200,4,14,FALSE,0.08,21,130,17,24,6,2,444878,Prochlorococcus phage Syn33,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Brizovirus; Prochlorococcus virus Syn33,NC_015285,NA,NA,NA,32051,Synechococcus sp. WH 7803,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015286,0,FALSE,0,210,4,15,FALSE,0.071428571,21,147,13,23,5,1,445684,Synechococcus phage Syn19,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pontusvirus; Synechococcus virus Syn19,NC_015286,NA,NA,NA,166314,Synechococcus sp. WH 8109,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015287,0,FALSE,0,297,10,45,FALSE,0.121212121,20,142,81,46,6,2,445686,Synechococcus phage S-SSM7,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015287,NA,NA,NA,166314,Synechococcus sp. WH 8109,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015288,0,FALSE,0,199,6,18,FALSE,0.095477387,22,126,18,27,4,2,444861,Prochlorococcus phage Syn1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vellamovirus; Prochlorococcus virus Syn1,NC_015288,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015289,0,FALSE,0,205,6,22,FALSE,0.092682927,21,136,12,27,6,3,445685,Synechococcus phage S-SSM5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015289,NA,NA,NA,84588,Synechococcus sp. WH 8102,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015290,0,FALSE,0,216,4,20,FALSE,0.087962963,19,135,25,28,6,3,445688,Prochlorococcus phage P-SSM7,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Palaemonvirus; Prochlorococcus virus PSSM7,NC_015290,NA,NA,NA,167555,Prochlorococcus marinus str. NATL1A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae,Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA,FALSE
NC_015292,0,FALSE,0,116,6,1,FALSE,0.034482759,11,83,13,7,1,1,925986,Erwinia phage phiEa104,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Ounavirinae; Kolesnikvirus; Erwinia virus Ea214,NC_015292,NA,NA,NA,552,Erwinia amylovora,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,21097611,Literature,NA,NA,FALSE
NC_015293,0,FALSE,0,53,10,0,FALSE,0.018867925,1,24,25,2,1,0,877240,Pseudoalteromonas phage H105/1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_015293,NA,NA,NA,1348393,Pseudoalteromonas sp. H105,Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015294,0,FALSE,0,173,6,1,FALSE,0.01734104,9,138,15,5,3,3,743813,Pseudomonas phage PAK_P1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Pakpunavirus; Pseudomonas virus PAKP1,NC_015294,NA,NA,NA,1009714,Pseudomonas aeruginosa PAK,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas; Pseudomonas aeruginosa group; Pseudomonas aeruginosa,NA,RefSeq,NA,NA,FALSE
NC_015295,0,FALSE,0,80,6,0,FALSE,0.0125,8,32,31,3,2,4,925984,Erwinia phage phiEt88,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015295,NA,NA,NA,338565,Erwinia tasmaniensis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,21097611,Literature,NA,NA,FALSE
NC_015296,0,FALSE,0,203,20,2,FALSE,0.044334975,28,134,16,17,5,3,1987993,Salmonella virus ViI,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Viunavirus,NC_015296,NA,NA,NA,90370,Salmonella enterica subsp. enterica serovar Typhi,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq, UniProt",NA,NA,FALSE
NC_015453,0,FALSE,0,42,1,0,FALSE,0.047619048,2,30,6,3,0,1,504553,Propionibacterium phage PAS50,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Pahexavirus; Propionibacterium virus PAS50,NC_015453,NA,NA,NA,1747,Cutibacterium acnes,Bacteria; Actinobacteria; Actinomycetia; Propionibacteriales; Propionibacteriaceae; Cutibacterium,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,21504575,Literature,NA,NA,FALSE
NC_015454,0,FALSE,0,42,3,0,FALSE,0.023809524,2,30,8,1,0,1,504501,Propionibacterium phage PAD20,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Pahexavirus; Propionibacterium virus PAD20,NC_015454,NA,NA,NA,1747,Cutibacterium acnes,Bacteria; Actinobacteria; Actinomycetia; Propionibacteriales; Propionibacteriaceae; Cutibacterium,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,21504575,Literature,NA,NA,FALSE
NC_015456,0,FALSE,0,78,5,0,FALSE,0.064102564,6,55,7,7,1,2,1002724,Shigella virus Shfl1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Drexlerviridae; Tunavirinae; Tunavirus,NC_015456,NA,NA,NA,623,Shigella flexneri,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015457,0,FALSE,0,262,10,1,FALSE,0.049618321,31,150,18,34,12,17,1002725,Shigella phage Shfl2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Tevenvirinae; Tequatrovirus; Shigella virus Shfl2,NC_015457,NA,NA,NA,623,Shigella flexneri,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Shigella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,NA,RefSeq,NA,NA,FALSE
NC_015463,0,FALSE,0,111,11,0,FALSE,0.009009009,7,40,61,2,0,1,753084,Synechococcus phage S-CBS2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_015463,NA,NA,NA,232353,Synechococcus sp. CB0204,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015464,0,FALSE,0,174,16,3,FALSE,0.028735632,23,101,20,10,4,16,934027,Campylobacter virus NCTC12673,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Eucampyvirinae; Fletchervirus,NC_015464,NA,NA,NA,197,Campylobacter jejuni,Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter,Bacteria,Proteobacteria,delta/epsilon subdivisions,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae; Campylobacter,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015465,0,FALSE,0,52,2,1,FALSE,0.019230769,3,26,19,2,1,1,753085,Synechococcus phage S-CBS3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_015465,NA,NA,NA,305430,Synechococcus sp. CB0202,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015466,0,FALSE,0,91,10,0,FALSE,0.021978022,4,60,22,4,0,1,562742,Roseobacter phage RDJL Phi 1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Xiamenvirus; Roseobacter virus RDJL1,NC_015466,NA,NA,NA,375451,Roseobacter denitrificans OCh 114,Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Roseobacter; Roseobacter denitrificans,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter; Roseobacter denitrificans,NA,RefSeq,NA,NA,FALSE
NC_015568,0,FALSE,0,49,6,1,FALSE,0.020408163,3,39,4,1,2,0,1032362,Clostridium phage phiCD38-2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_015568,NA,NA,NA,1496,Clostridioides difficile,Bacteria; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,NA,"NCBI Virus, RefSeq",NA,NA,TRUE
NC_015569,0,FALSE,0,262,8,6,FALSE,0.034351145,25,53,157,19,5,3,1026955,Synechococcus phage S-CRM01,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015569,NA,NA,NA,1131,Synechococcus sp.,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,RefSeq,NA,NA,FALSE
NC_015584,0,FALSE,0,119,9,0,FALSE,0.050420168,7,87,14,7,1,3,1034125,Mycobacterium virus Faith1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Bronvirus,NC_015584,NA,NA,NA,246196,Mycolicibacterium smegmatis MC2 155,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium; Mycolicibacterium smegmatis,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015585,0,FALSE,0,57,1,0,FALSE,0,12,19,24,0,0,2,943335,Pantoea phage LIMEzero,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Waewaevirus; Pantoea virus Limezero,NC_015585,NA,NA,NA,549,Pantoea agglomerans,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Pantoea; Pantoea agglomerans group,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea; Pantoea agglomerans group,NA,RefSeq,NA,NA,FALSE
NC_015719,0,FALSE,0,48,0,0,FALSE,0.020833333,16,15,7,1,3,6,1041524,Escherichia phage K30,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Autographiviridae; Studiervirinae; Przondovirus; Escherichia virus K30,NC_015719,NA,NA,NA,561,Escherichia,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,NA,NA,NA,FALSE
NC_015720,0,FALSE,0,60,6,0,FALSE,0,3,47,9,0,0,1,981323,Gordonia phage GTE2,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Emalynvirus; Gordonia virus GTE2,NC_015720,NA,NA,NA,2055,Gordonia terrae,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Gordoniaceae; Gordonia,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,21498753,"Literature, RefSeq",NA,NA,FALSE
NC_015721,0,FALSE,0,39,2,0,FALSE,0,1,3,35,0,0,0,1035662,Bdellovibrio phage phi1402,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015721,NA,NA,NA,959,Bdellovibrio bacteriovorus,Bacteria; Proteobacteria; Oligoflexia; Bdellovibrionales; Bdellovibrionaceae; Bdellovibrio,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015933,0,FALSE,0,83,2,0,FALSE,0.012048193,9,62,10,1,1,0,1054461,Escherichia phage vB_EcoP_G7C,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Gamaleyavirus; Escherichia virus G7C,NC_015933,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,22341309,Literature,NA,NA,FALSE
NC_015937,0,FALSE,0,150,17,1,FALSE,0.02,9,126,7,4,2,2,699370,Thermus phage TMA,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_015937,NA,NA,NA,262724,Thermus thermophilus HB27,Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus; Thermus thermophilus,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus; Thermus thermophilus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_015938,0,FALSE,0,154,3,1,FALSE,0.058441558,9,65,67,11,0,2,1054968,Salmonella phage 7-11,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae,NC_015938,NA,NA,NA,108619,Salmonella enterica subsp. enterica serovar Newport,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_016071,0,FALSE,0,235,12,4,FALSE,0.072340426,15,171,23,21,2,3,889338,Salmonella phage PVPSE1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; Vequintavirinae; Seunavirus; Salmonella virus PVPSE1,NC_016071,NA,NA,NA,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella; Salmonella enterica,NA,RefSeq,NA,NA,FALSE
NC_016073,0,FALSE,0,206,18,2,FALSE,0.04368932,28,137,14,17,5,5,1080800,Salmonella phage SFP10,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Ackermannviridae; Cvivirinae; Kuttervirus; Salmonella virus SFP10,NC_016073,NA,NA,NA,599,Salmonella sp.,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,NA,RefSeq,NA,NA,FALSE
NC_016158,0,FALSE,0,79,6,0,FALSE,0.025316456,8,43,22,4,0,2,906669,Escherichia phage HK639,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_016158,NA,NA,NA,562,Escherichia coli,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_016160,0,FALSE,0,56,3,0,FALSE,0,9,30,9,3,1,4,906668,Escherichia phage HK75,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Hendrixvirus; Escherichia virus HK75,NC_016160,NA,NA,NA,83333,Escherichia coli K-12,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia; Escherichia coli,NA,RefSeq,NA,NA,FALSE
NC_016161,0,FALSE,0,59,0,0,FALSE,0.016949153,4,39,15,1,0,0,2681621,Pediococcus phage cIP1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Coetzeevirus; Pediococcus virus cIP1,NC_016161,NA,NA,NA,1253,Pediococcus,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA,NA,NA,NA,NA,FALSE
NC_016163,0,FALSE,0,351,26,3,FALSE,0.017094017,13,53,272,7,2,4,331278,Yersinia phage phiR1-37,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_016163,NA,NA,NA,630,Yersinia enterocolitica,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_016164,0,FALSE,0,44,4,1,FALSE,0.022727273,3,27,10,2,1,1,909297,Synechococcus phage S-CBS1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_016164,NA,NA,NA,232352,Synechococcus sp. CB0201,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Synechococcaceae; Synechococcus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,NA,"NCBI Virus, RefSeq",NA,NA,FALSE
NC_016165,0,FALSE,0,56,1,1,FALSE,0.035714286,4,22,23,3,0,4,1105286,Rhodobacter phage RcapMu,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_016165,NA,NA,NA,1061,Rhodobacter capsulatus,Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,NA,RefSeq,NA,NA,FALSE
NC_016166,0,FALSE,0,96,3,2,FALSE,0.020833333,2,76,13,3,0,2,1100814,Gordonia phage GTE7,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Getseptimavirus; Gordonia virus GTE7,NC_016166,NA,NA,NA,2055,Gordonia terrae,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Gordoniaceae; Gordonia,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,21926218,"Literature, RefSeq",NA,NA,FALSE
NC_016434,0,FALSE,0,85,2,0,FALSE,0,4,70,9,1,0,1,319522,Gordonia phage GTE5,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_016434,NA,NA,NA,2055,Gordonia terrae,Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Gordoniaceae; Gordonia,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Gordoniaceae,Gordonia,22038604,"Literature, NCBI Virus, RefSeq",NA,NA,FALSE
