gene,scaffold,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags,virus.tax.id,virus.name,virus.lineage,refseq.id,KEGG.GENOME,KEGG.DISEASE,DISEASE,host.tax.id,host.name,host.lineage,domain,phylum,class,order,family.etc,pmid,evidence,sample.type,source.organism
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021557.1_5,NC_021557.1,K03497,parB;stage 0 sporulation protein J,MISC,Sporulation/ other,NA,Sporulation,1,FM,929834,Rhizobium phage RR1-B,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021557,NA,NA,NA,358,Agrobacterium tumefaciens,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Agrobacterium; Agrobacterium tumefaciens complex,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae; Agrobacterium; Agrobacterium tumefaciens complex,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_13,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_27,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_31,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_39,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_49,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_89,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_91,NC_021559.1,K02040,pstS; phosphate transport system substrate-binding protein,Transporters,NA,NA,Phosphate transport system,1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_95,NC_021559.1,K00616,transaldolase [EC:2.2.1.2] [RN:R01827],carbon utilization,central carbon,pentose pathway,Pentose phosphate pathway (Pentose phosphate cycle),1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_95,NC_021559.1,K00616,transaldolase [EC:2.2.1.2] [RN:R01827],carbon utilization,central carbon,pentose pathway,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_101,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_110,NC_021559.1,K02703,psbA; photosystem II reaction center D1 protein [EC:1.10.3.9],Energy,Photosynthesis,NA,Photosystem II,1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_111,NC_021559.1,K02706,psbD; photosystem II reaction center D2 protein [EC:1.10.3.9],Energy,Photosynthesis,NA,Photosystem II,1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_123,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_132,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_147,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_148,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MKE,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_176,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021559.1_180,NC_021559.1,NA,NA,NA,NA,NA,NA,1,MK,536453,Prochlorococcus phage P-SSM3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021559,NA,NA,NA,59920,Prochlorococcus marinus str. NATL2A,Bacteria; Cyanobacteria/Melainabacteria group; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus; Prochlorococcus marinus,Bacteria,Cyanobacteria/Melainabacteria group,Cyanobacteria,Synechococcales,Prochloraceae; Prochlorococcus; Prochlorococcus marinus,NA,NA,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021560.1_61,NC_021560.1,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,1,M,929833,Rhizobium phage RR1-A,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Myoviridae; unclassified Myoviridae,NC_021560,NA,NA,NA,358,Agrobacterium tumefaciens,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Agrobacterium; Agrobacterium tumefaciens complex,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae; Agrobacterium; Agrobacterium tumefaciens complex,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021563.1_10,NC_021563.1,K02338,dnaN; DNA polymerase III subunit beta [EC:2.7.7.7],MISC,Information systems,NA,"DNA polymerase III complex, bacteria",1,FM,1282995,Serratia phage Eta,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_021563,NA,NA,NA,615,Serratia marcescens,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae; Serratia,24433577,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021563.1_10,NC_021563.1,K02338,dnaN;DNA polymerase III subunit beta,MISC,DNA replication,NA,Genetics,1,FM,1282995,Serratia phage Eta,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; unclassified Siphoviridae,NC_021563,NA,NA,NA,615,Serratia marcescens,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae; Serratia,24433577,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021781.2_141,NC_021781.2,NA,NA,NA,NA,NA,NA,1,MKE,1173766,Listeria phage LP-125,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Jasinkavirinae; Pecentumvirus; Listeria virus LP083-2,NC_021781,NA,NA,NA,1639,Listeria monocytogenes,Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae; Listeria,24837381,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021781.2_150,NC_021781.2,NA,NA,NA,NA,NA,NA,1,MK,1173766,Listeria phage LP-125,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Herelleviridae; Jasinkavirinae; Pecentumvirus; Listeria virus LP083-2,NC_021781,NA,NA,NA,1639,Listeria monocytogenes,Bacteria; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae; Listeria,24837381,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021782.1_20,NC_021782.1,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",1,M,1173762,Salmonella phage FSL SP-076,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Ithacavirus; Salmonella virus FSL SP-076,NC_021782,NA,NA,NA,98360,Salmonella enterica subsp. enterica serovar Dublin,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae; Salmonella; Salmonella enterica,23865498,Literature,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021788.1_28,NC_021788.1,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,1,M,1328029,Cellulophaga phage phi4:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lightbulbvirus; Cellulophaga virus Cba41,NC_021788,NA,NA,NA,1348582,Cellulophaga baltica 4,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021788.1_58,NC_021788.1,K01448,cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,M,1328029,Cellulophaga phage phi4:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lightbulbvirus; Cellulophaga virus Cba41,NC_021788,NA,NA,NA,1348582,Cellulophaga baltica 4,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021788.1_58,NC_021788.1,K01448,cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,M,1328029,Cellulophaga phage phi4:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lightbulbvirus; Cellulophaga virus Cba41,NC_021788,NA,NA,NA,1348582,Cellulophaga baltica 4,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021788.1_59,NC_021788.1,NA,NA,NA,NA,NA,NA,1,MK,1328029,Cellulophaga phage phi4:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; Lightbulbvirus; Cellulophaga virus Cba41,NC_021788,NA,NA,NA,1348582,Cellulophaga baltica 4,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021789.1_113,NC_021789.1,U69,Self-processing occurs at the Ser846|+|Ala bond.,Organic Nitrogen,Peptidase,NA,Self-processing peptidases,1,M,1327971,Cellulophaga phage phi19:3,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Podoviridae; unclassified Podoviridae; crAss-like viruses,NC_021789,NA,NA,NA,76594,Cellulophaga baltica,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga,NA,"NCBI Virus, RefSeq",NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021790.1_49,NC_021790.1,NA,NA,NA,NA,NA,NA,1,MK,1327982,Cellulophaga phage phi18:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Helsingorvirus; Cellulophaga virus Cba181,NC_021790,NA,NA,NA,1348584,Cellulophaga baltica 18,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021790.1_61,NC_021790.1,K01448,cwlD;germination-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,1327982,Cellulophaga phage phi18:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Helsingorvirus; Cellulophaga virus Cba181,NC_021790,NA,NA,NA,1348584,Cellulophaga baltica 18,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
ViralRefSeq_Caudovirales_122120_sequences.simple_header_NC_021790.1_61,NC_021790.1,K01448,cwlC;sporulation-specific N-acetylmuramoyl-L-alanine amidase,MISC,Sporulation proteins,Sporulation proteins/ other,Sporulation,1,FM,1327982,Cellulophaga phage phi18:1,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudovirales; Siphoviridae; Helsingorvirus; Cellulophaga virus Cba181,NC_021790,NA,NA,NA,1348584,Cellulophaga baltica 18,Bacteria; Bacteroidetes/Chlorobi group; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,Flavobacteriia,Flavobacteriales; Flavobacteriaceae; Cellulophaga; Cellulophaga baltica,NA,RefSeq,NA,NA
